"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85528""}",Tweet_id:1234677870586298368,"created_at:""Tue Mar 03 03:11:58 +0000 2020""","rawtext:""@EAKoyle @Acyn Right?\n\n#Sad https://t.co/qyrSkHDZoA""","text:""Right? ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8552c""}",Tweet_id:1234678747313258497,"created_at:""Tue Mar 03 03:15:27 +0000 2020""","rawtext:""#amazing #instamood Super Heroes Designed Cuff Links https://t.co/dScSOSr1Kq https://t.co/AzmDEQuK0Q""","text:""amazing instamood Super Heroes Designed Cuff Links""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8552e""}",Tweet_id:1234679144526467077,"created_at:""Tue Mar 03 03:17:01 +0000 2020""","rawtext:""@thomaschattwill Your comments say much more about who you are than they do about VP Pence and his team.  #Sad""","text:""Your comments say much more about who you are than they do about VP Pence and his team. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8552f""}",Tweet_id:1234679205465481217,"created_at:""Tue Mar 03 03:17:16 +0000 2020""","rawtext:""Instead of showing them our bad days"," why don't we show them our days we can set the world on fire? #bipolardisorder #SAD #GAD""","text:""Instead of showing them our bad days"," why do not we show them our days we can set the world on fire? ""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85531""}",Tweet_id:1234679657837948933,"created_at:""Tue Mar 03 03:19:04 +0000 2020""","rawtext:""Metal Monday CCLXXXV - Guided by the Chants From The Other Side by SAD/DOMOS (A killer combo from two different lands!) https://t.co/wJCBulMZjW #metal #blackmetal #sad #domos #oakpantheon #decarabia https://t.co/w5VDS4ACu0""","text:""Metal Monday CCLXXV - Guided by the Chants From The Other Side by SAD/DOMOS (A killer combo from two different lands!) ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85530""}",Tweet_id:1234679590389338112,"created_at:""Tue Mar 03 03:18:48 +0000 2020""","rawtext:""@TheOfficerTatum @MargeryRich Because they like to feel like a victim...#SAD!!""","text:""Because they like to feel like a victim..SAD!!""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85533""}",Tweet_id:1234679907579387905,"created_at:""Tue Mar 03 03:20:03 +0000 2020""","rawtext:""On the #move Five #amazing things to do in little #Columbia. Meet #Sofia on #YouTube: https://t.co/0fyWb8NmYq. Get to know her inspring #travelstory. #FridayFeelings #TravelGuide #TravelColumbia #Bogota https://t.co/HP7PZ3PdP3 https://t.co/tWv5ZaWDtY""","text:""On the move Five amazing things to do in little Columbia. Meet Sofia on YouTube: Get to know her inspring ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85532""}",Tweet_id:1234679784224907265,"created_at:""Tue Mar 03 03:19:34 +0000 2020""","rawtext:""omg i started stanning two days after they posted those feeling #emotional #sad #depressed https://t.co/p4Xu0w2Gxr""","text:""omg i started stanning two days after they posted those feeling ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85535""}",Tweet_id:1234680191437291521,"created_at:""Tue Mar 03 03:21:11 +0000 2020""","rawtext:""So excited!!! Finishing on the track the first time I ever ran~ the national guard playing for me (and everyone) it was the best ever! I know there are MANY more people running now- but @RunLincoln will come through and it will be #Amazing!!!""","text:""So excited!! Finishing on the track the first time I ever ran~ the national guard playing for me (and everyone) it was the best ever! I know there are MANY more people running now- but will come through and it will be ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85534""}",Tweet_id:1234679995663970305,"created_at:""Tue Mar 03 03:20:24 +0000 2020""","rawtext:""@BonkPolitics @mikebreslin815 @SteveGuest Nah...that's just me getting under your skin"," which is quite clearly working. \""STOP BEING SUCH A DICK!! WAHHH!!\""\n\n\""Go away\"" is the response you get when someone isn't intellectually up to the task. #sad""","text:""Nah..that is just me getting under your skin"," which is quite clearly working. \""STOP BEING SUCH A DICK!! WAHH!!\"" \""Go away\"" is the response you get when someone is not intellectually up to the task. ""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85537""}",Tweet_id:1234680430873341952,"created_at:""Tue Mar 03 03:22:08 +0000 2020""","rawtext:""@thehill #sorry Democrats can__ handle your political party#sad""","text:""sorry Democrats can not handle your political partysad""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85538""}",Tweet_id:1234680436292349953,"created_at:""Tue Mar 03 03:22:09 +0000 2020""","rawtext:""Had another awesome audition today. Thank you to my awesome agents at Commercial Talent Agency! #actor #singer #amazing https://t.co/g0X1I6Sw87""","text:""Had another awesome audition today. Thank you to my awesome agents at Commercial Talent Agency! ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8553c""}",Tweet_id:1234681084102660097,"created_at:""Tue Mar 03 03:24:44 +0000 2020""","rawtext:""@msnbc it looks like @HardballChris got #metoo 'ed.  #Sad.""","text:""it looks like got metoo 'ed. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8553b""}",Tweet_id:1234680686209953797,"created_at:""Tue Mar 03 03:23:09 +0000 2020""","rawtext:""One of my dreams come true! Shaking hands and speaking with one of my idols and not to mention one of the greatest minds of our times Dr. Temple Grandin. Thank you @OHIOStuAffairs for putting on this inspiring event. #amazing #itsokaytobedifferent https://t.co/0Y3zM6GmkT""","text:""One of my dreams come true! Shaking hands and speaking with one of my idols and not to mention one of the greatest minds of our times Dr. Temple Grandin. Thank you for putting on this inspiring event. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8553d""}",Tweet_id:1234681124837711872,"created_at:""Tue Mar 03 03:24:54 +0000 2020""","rawtext:""@lift_everyday_ #Amazing Bod #StayFit #StayFocused #Discipline #SuperFit #HardWork #Slimfit #SuperLean #Glutes #Hamstrings #SuperQuads keep up the great work""","text:""Amazing Bod StayFit StayFocused Discipline SuperFit HardWork Slimfit SuperLean Glutes Hamstrings SuperQuads keep up the great work""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85540""}",Tweet_id:1234681342790553600,"created_at:""Tue Mar 03 03:25:46 +0000 2020""","rawtext:""@YogitaG02 #amazing ....... Look...____""","text:""amazing . Look..""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8553f""}",Tweet_id:1234681338239696897,"created_at:""Tue Mar 03 03:25:44 +0000 2020""","rawtext:""Whoever said you cant love others without loving yourself must've not been depressed enough"," i hate myself with a passion but i can definitely love others even though ill never believe they actually love me back. #depression #Sad #goodnight #love""","text:""Whoever said you can not love others without loving yourself must have not been depressed enough"," i hate myself with a passion but i can definitely love others even though I will never believe they actually love me back. ""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85544""}",Tweet_id:1234682514184134656,"created_at:""Tue Mar 03 03:30:25 +0000 2020""","rawtext:""@RBReich @ACG_ATX And you would be correct sir! #sad""","text:""And you would be correct sir! ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85545""}",Tweet_id:1234682559822303240,"created_at:""Tue Mar 03 03:30:36 +0000 2020""","rawtext:""#amazing #instamood Women's Patchwork Design Casual Jacket https://t.co/m0oCbyKJZj https://t.co/Q1ZmTbzrS2""","text:""amazing instamood Women's Patchwork Design Casual Jacket""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85546""}",Tweet_id:1234682664507985920,"created_at:""Tue Mar 03 03:31:01 +0000 2020""","rawtext:""Went to see my father for thw first time today since he passed in 2018. Ended up cleaning my grandparents headstone off as well. Was nice to talk to him about the stress ive been going thru.. its still hard to not have hear his jolly laugh.. #Sad #memories #depression https://t.co/EXKHqIVhMz""","text:""Went to see my father for thw first time today since he passed in 2018. Ended up cleaning my grandparents headstone off as well. Was nice to talk to him about the stress I have been going thru.. its still hard to not have hear his jolly laugh.. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85547""}",Tweet_id:1234682966476910592,"created_at:""Tue Mar 03 03:32:13 +0000 2020""","rawtext:""Nice picture \nLittle Baby Nuha.\n#Abdulhaque\n#Youtuber\n#Socialmedia\n#Digitalmarketing\n#FurkanAndıc #cute #jamiedornan #beautiful #handsome #gorgeous #amazing #cutie https://t.co/2ziu6GugwY""","text:""Nice picture Little Baby Nuha. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85548""}",Tweet_id:1234683046814601224,"created_at:""Tue Mar 03 03:32:32 +0000 2020""","rawtext:""Damn. #TheBachelor just got super real. #sad __""","text:""Damn. TheBachelor just got super real. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85549""}",Tweet_id:1235703533468516359,"created_at:""Thu Mar 05 23:07:35 +0000 2020""","rawtext:""@BetoORourke You're a wind bag", fake," POS that NOW says something nice about EW...  Go change a tire or some other FAKE public event to try to be woke.  smh #sad #despicable""","text:""you are a wind bag", fake," POS that NOW says something nice about EW.. Go change a tire or some other FAKE public event to try to be woke. smh ""}",,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8554a""}",Tweet_id:1235703581912846336,"created_at:""Thu Mar 05 23:07:46 +0000 2020""","rawtext:""It's official @LankumDublin  win the @choiceprize \n#welldeserved #amazing.""","text:""it is official win the ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85543""}",Tweet_id:1234682419896209408,"created_at:""Tue Mar 03 03:30:02 +0000 2020""","rawtext:""@AgentNdn @InvisibleBan @olcarcajou @desalinationnow @makokaazo @TriteTrite Of course you are", I proved you're a Racist,  even got you to admit to being a Racist, so there's nothing left," and you obviously have no intention of Educating yourself. #SAD""","text:""Of course you are", I proved you are a Racist, even got you to admit to being a Racist, so there is nothing left," and you obviously have no intention of Educating yourself. ""}"
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8554b""}",Tweet_id:1235703670462914561,"created_at:""Thu Mar 05 23:08:07 +0000 2020""","rawtext:""/nowhere in World the children die with any reason .. #Sad""","text:""/nowhere in World the children die with any reason .. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8554e""}",Tweet_id:1235704044255092738,"created_at:""Thu Mar 05 23:09:37 +0000 2020""","rawtext:""Remember that you are #amazing #wholesomememes https://t.co/QqKxdQ3mEs""","text:""Remember that you are ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8554d""}",Tweet_id:1235703817360101376,"created_at:""Thu Mar 05 23:08:42 +0000 2020""","rawtext:""Photos: The Cabin In The Mountains Of Georgia. Nickawasi Cabin. Finally Made It"," Mates. Such A Breathtakingly Beautiful Place Indeed. Love It. #Beautiful #Amazing #Awesome #Lovely #Sweet #Wonderful #BirthdayTrip (Edited By #Instagram) https://t.co/7znRRoznm7""","text:""Photos: The Cabin In The Mountains Of Georgia. Nickawasi Cabin. Finally Made It"," Mates. Such A Breathtakingly Beautiful Place Indeed. Love It. Beautiful Amazing Awesome Lovely Sweet Wonderful BirthdayTrip (Edited By ""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85551""}",Tweet_id:1235704219362938880,"created_at:""Thu Mar 05 23:10:18 +0000 2020""","rawtext:""The reason I havent #tweeted much lately is because the 2 hr #SiestaKey special took #alotoutofme the other night and #woremedown and I dont #wannagetcoronavirus and this scene between Madisson and #boomerboyfriend still makes me #sad https://t.co/gGjj7Vvaht""","text:""The reason I have not tweeted much lately is because the 2 hr SiestaKey special took alotoutofme the other night and woremedown and I do not wannagetcoronavirus and this scene between Madisson and boomerboyfriend still makes me ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8554c""}",Tweet_id:1235703813287350274,"created_at:""Thu Mar 05 23:08:42 +0000 2020""","rawtext:""How are you feeling today?\nWe hope you__e not #sad. If you are - and you need to talk about it", here are some #alternatives to __ery sad_. They aren't perfect synonyms," but you get the idea...\nUseful phrases: https://t.co/L32olq7pkO \n#learnenglish #feelings #speakenglish #sadness https://t.co/sXIjbeozko""","text:""How are you feeling today? We hope you are not sad. If you are - and you need to talk about it", here are some alternatives to __ery sad_. They are not perfect synonyms," but you get the idea.. Useful phrases: ""}",,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85552""}",Tweet_id:1235704308185935872,"created_at:""Thu Mar 05 23:10:40 +0000 2020""","rawtext:""Wow __ Never thought I__ even make it on a chart and never thought I__ be above 200 but this is #Amazing Thank you for all that have listened and supported. We are still on a short break and will be back very soon. #podnation #podcast #podchaser #podfamily #dmspod #coronavirus https://t.co/aIBNAe9tgz""","text:""Wow Never thought I would even make it on a chart and never thought I would be above 200 but this is Amazing Thank you for all that have listened and supported. We are still on a short break and will be back very soon. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85555""}",Tweet_id:1235704543637364736,"created_at:""Thu Mar 05 23:11:36 +0000 2020""","rawtext:""Rupart- lies after lies is all you have? #sad""","text:""Rupart- lies after lies is all you have? ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85556""}",Tweet_id:1235704694099623938,"created_at:""Thu Mar 05 23:12:12 +0000 2020""","rawtext:""This is #amazing! Can__ wait to see what @rachael_dececco does!""","text:""This is amazing! can not wait to see what does!""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85558""}",Tweet_id:1235713510752931842,"created_at:""Thu Mar 05 23:47:14 +0000 2020""","rawtext:""SO NOWWWWW i went on big hit shop and ordered it and paid the shipping fee and i feel #sad. oh well... it'll be wonderful when i get the email that it's arriving""","text:""SO NOW i went on big hit shop and ordered it and paid the shipping fee and i feel sad. oh well.. it will be wonderful when i get the email that it is arriving""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85559""}",Tweet_id:1235713681209454593,"created_at:""Thu Mar 05 23:47:54 +0000 2020""","rawtext:""Very enjoyable romantic sex in missionary position #horny #amazing""","text:""Very enjoyable romantic sex in missionary position ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85554""}",Tweet_id:1235704492580048896,"created_at:""Thu Mar 05 23:11:23 +0000 2020""","rawtext:""#BIDEN\n\n\""Send social workers into homes to help parents on how to raise their children. It's not that they don't want to help. They just don't know what to do.\""\n\nTo all Democrat supporters -- remember this #Biden moment when voting on Nov. 3rd.\n\nSERIOUSLY? #SAD""","text:""BIDEN \""Send social workers into homes to help parents on how to raise their children. it is not that they do not want to help. They just do not know what to do.\"" To all Democrat supporters -- remember this Biden moment when voting on november 3rd. SERIOUSLY? ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8555a""}",Tweet_id:1235713956112666624,"created_at:""Thu Mar 05 23:49:00 +0000 2020""","rawtext:""This made our conference room look awesome.  where several coworkers sit and this power center is really usefull. The USB ports are also a welcome addition.  #tp #charger #amazing   https://t.co/lkth2cL04p https://t.co/MQzlzK3AZR""","text:""This made our conference room look awesome. where several coworkers sit and this power center is really usefull. The USB ports are also a welcome addition. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8555b""}",Tweet_id:1235713985053446144,"created_at:""Thu Mar 05 23:49:07 +0000 2020""","rawtext:""Loving my #AmazonMusic #playlist ! Every week a new one pops up- half the songs I haven__ even downloaded... they just know I like__m"," and that__ alright by me. #Amazing Making me feel like  #cool #summertime https://t.co/cn833L7mpX""","text:""Loving my AmazonMusic playlist ! Every week a new one pops up- half the songs I have not even downloaded.. they just know I like__m"," and that is alright by me. Amazing Making me feel like ""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8555e""}",Tweet_id:1235715169377857536,"created_at:""Thu Mar 05 23:53:49 +0000 2020""","rawtext:""Tennis Bears sweep Parish!!! #Amazing @Ursulintennis @UrsulineSports @ursulinedallas https://t.co/fnuI4v5eMC""","text:""Tennis Bears sweep Parish!! ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8555c""}",Tweet_id:1235714572029505536,"created_at:""Thu Mar 05 23:51:27 +0000 2020""","rawtext:""Can__ get enough of our absolutely brilliant faculty?? We know we can__ so here__ our opportunity"," and yours (!!) to learn from our best!! ____ #welove our #professors #thebest #Amazing""","text:""can not get enough of our absolutely brilliant faculty?? We know we can not so here__ our opportunity"," and yours (!!) to learn from our best!! welove our ""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8555d""}",Tweet_id:1235714926171258880,"created_at:""Thu Mar 05 23:52:51 +0000 2020""","rawtext:""@essenviews All he's doing is covering his gelatinous"," orange butt.  #Worthless #sad #LOSER #TrumpisaMoron #LiarinChief #WorstPresidentEver #Coronavirus https://t.co/B9VylgDugu""","text:""All he is doing is covering his gelatinous"," orange butt. ""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85561""}",Tweet_id:1235715308867825666,"created_at:""Thu Mar 05 23:54:22 +0000 2020""","rawtext:""I don__ know about you but I could sure use to hear some good news or have something to look forward to. #sad""","text:""I do not know about you but I could sure use to hear some good news or have something to look forward to. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8555f""}",Tweet_id:1235715223903809536,"created_at:""Thu Mar 05 23:54:02 +0000 2020""","rawtext:""@realDonaldTrump All he's doing is trying to cover his worthless", gelatinous," orange butt.  #Worthless #sad #LOSER #TrumpisaMoron #LiarinChief #WorstPresidentEver #Coronavirus --- https://t.co/RP1vGFVD2z https://t.co/NFpXaOof0i""","text:""All he is doing is trying to cover his worthless", gelatinous," orange butt. Worthless sad LOSER TrumpisaMoron LiarinChief WorstPresidentEver Coronavirus -""}",,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85563""}",Tweet_id:1235715321463476224,"created_at:""Thu Mar 05 23:54:25 +0000 2020""","rawtext:""People are dead &amp; rather than being a positive", calming presence, you feel it is necessary to insult Obama.  This is one of the many reasons why the majority of Americans HATE you.  Trumpers," how does your 401K look now?  Good enough to put up with Angry Orange? #Foolish #Sad""","text:""People are dead &amp; rather than being a positive", calming presence, you feel it is necessary to insult Obama. This is one of the many reasons why the majority of Americans HATE you. Trumpers," how does your 401K look now? Good enough to put up with Angry Orange? ""}",,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85565""}",Tweet_id:1235715537252036610,"created_at:""Thu Mar 05 23:55:17 +0000 2020""","rawtext:""@Mike_Pence @realDonaldTrump Then tell him to stop going on TV with misleading info? #sad""","text:""Then tell him to stop going on TV with misleading info? ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85567""}",Tweet_id:1235715663936860165,"created_at:""Thu Mar 05 23:55:47 +0000 2020""","rawtext:""@realDonaldTrump #LiarininChief #TrumpisaFool #TrumpisaMoron #PresidentStupid #sad #WorstPresidentEver #VoteHimOut that will #MAGA and #SaveAmerica https://t.co/XKT8PbPLWH""","text:""LiarininChief TrumpisaFool TrumpisaMoron PresidentStupid sad WorstPresidentEver VoteHimOut that will MAGA and ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85566""}",Tweet_id:1235715543472246785,"created_at:""Thu Mar 05 23:55:18 +0000 2020""","rawtext:""Snow &amp; Monty Datta - Say Goodbye #sad #sadsongs https://t.co/JoLiYMUZjo""","text:""Snow &amp; Monty Datta - Say Goodbye ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85568""}",Tweet_id:1235715691212419077,"created_at:""Thu Mar 05 23:55:53 +0000 2020""","rawtext:""@Hair4Trump I just cannot imagine how @SenSchumer would leave behind such a poison hate-filled legacy for future generations to chew over. #Sad""","text:""I just cannot imagine how would leave behind such a poison hate-filled legacy for future generations to chew over. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8556e""}",Tweet_id:1235716071476408320,"created_at:""Thu Mar 05 23:57:24 +0000 2020""","rawtext:""Except lol we probably won__ see him ______ @NiallOfficial #sad""","text:""Except lol we probably will not see him ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8556c""}",Tweet_id:1235716061057748993,"created_at:""Thu Mar 05 23:57:22 +0000 2020""","rawtext:""Photo: The Start Of My Journey Today. This Morning Before I Headed On The Road To The Cabin In The Mountains Of Georgia. #Excited #Awesome #Amazing #Wonderful #Sweet #Lovely #Wicked (Edited By #Instagram) https://t.co/KbOmge1XfL""","text:""Photo: The Start Of My Journey Today. This Morning Before I Headed On The Road To The Cabin In The Mountains Of Georgia. Excited Awesome Amazing Wonderful Sweet Lovely Wicked (Edited By ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8556b""}",Tweet_id:1235715995437862917,"created_at:""Thu Mar 05 23:57:06 +0000 2020""","rawtext:""@Politidope What a dope you are"," mattie. #sad""","text:""What a dope you are"," mattie. ""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8556f""}",Tweet_id:1235716081320423424,"created_at:""Thu Mar 05 23:57:26 +0000 2020""","rawtext:""I have only a few highlights in my life. When I don__ have any highlights... I get really #sad. Now the whole week(end) is ruined... all because of tonight.""","text:""I have only a few highlights in my life. When I do not have any highlights.. I get really sad. Now the whole week(end) is ruined.. all because of tonight.""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85570""}",Tweet_id:1235716136861220864,"created_at:""Thu Mar 05 23:57:40 +0000 2020""","rawtext:""Outstanding talent ________________________\n\n#talent #Paytm #colours #art #amazing #best #painting #painters https://t.co/wBhZXcPZSB""","text:""Outstanding talent ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85571""}",Tweet_id:1235716334975152128,"created_at:""Thu Mar 05 23:58:27 +0000 2020""","rawtext:""Hogwash. As I think you'll discover over at #amazing #childrenspicturebook site @AlbertTortoise featuring the lovable #adventures of #AlbertTheTortoise - the real life", modern day," mini-dinosaur living life on the veg.\n\n#picturebooks #kidlit #writer #amwriting https://t.co/i7zpUPWoSr""","text:""Hogwash. As I think you will discover over at amazing childrenspicturebook site featuring the lovable adventures of AlbertTheTortoise - the real life", modern day," mini-dinosaur living life on the veg. ""}",,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85575""}",Tweet_id:1235716440314896385,"created_at:""Thu Mar 05 23:58:52 +0000 2020""","rawtext:""My husband and I both proudly voted for you in Washington State  ____  #Sad \n#ThankYouElizabeth""","text:""My husband and I both proudly voted for you in Washington State ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85574""}",Tweet_id:1235716423055560705,"created_at:""Thu Mar 05 23:58:48 +0000 2020""","rawtext:""Lets get it! Rate my track/video worldstar #worldstar #worldstarhiphop #rap #hiphop #artist #artistsoninstagram #music #entertainment #underground #undergroundrap #undergroundhiphop #bars #sad #nyrapper #mc https://t.co/OubJ4oZY91""","text:""let us get it! Rate my track/video worldstar ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85572""}",Tweet_id:1235716363156586497,"created_at:""Thu Mar 05 23:58:34 +0000 2020""","rawtext:""You have way more important things to do"," you moron #sad #ImpeachedForLife""","text:""You have way more important things to do"," you moron ""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85578""}",Tweet_id:1235716618472153088,"created_at:""Thu Mar 05 23:59:35 +0000 2020""","rawtext:""@Toots2020 @TheGrannyBrand You seem to care a whole lot. #sad""","text:""You seem to care a whole lot. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8557a""}",Tweet_id:1235720307496718336,"created_at:""Fri Mar 06 00:14:14 +0000 2020""","rawtext:""Hmmm...#nbcdays in last place in all categories and still dropping. #sad @greg_meng maybe it__ time for a writer change.""","text:""Hmm..nbcdays in last place in all categories and still dropping. sad maybe it is time for a writer change.""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8557c""}",Tweet_id:1235720642584023047,"created_at:""Fri Mar 06 00:15:34 +0000 2020""","rawtext:""Just cuz its thursday here is me ______ plz dont judge #sexy #dirty #bad #cute #naughty #me #lovely #thursday #wonderful #amazing #yasss https://t.co/QTmFLeOGdr""","text:""Just cuz its thursday here is me plz do not judge ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8557e""}",Tweet_id:1235720844564824066,"created_at:""Fri Mar 06 00:16:22 +0000 2020""","rawtext:""This is #amazing in so many ways. Both for #crypto and for @vergecurrency "," as we already know how much South #Korea loves $XVG. The #vergefam in Korea is real. https://t.co/FkrWkoVQ2w""","text:""This is amazing in so many ways. Both for crypto and for "," as we already know how much South Korea loves $XVG. The vergefam in Korea is real.""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8557b""}",Tweet_id:1235720591921025030,"created_at:""Fri Mar 06 00:15:22 +0000 2020""","rawtext:""@PatriotPeach @TheKurtamous @RandPaul At this point Voting won't change anything"," the FBI won't enforce laws our Judiciary is a joke. We're running out of options to save America. #Sad""","text:""At this point Voting will not change anything"," the FBI will not enforce laws our Judiciary is a joke. we are running out of options to save America. ""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8557f""}",Tweet_id:1235720945693675521,"created_at:""Fri Mar 06 00:16:46 +0000 2020""","rawtext:""I had an idea for a kids snack.\n\nI think it came out pretty good. \n\n#sogood #delicious #tasty #tastie #goodfood #good #amazing #kidsmeals #homemade #lunchsnacks #pizzabits #realhomemade #pizza https://t.co/ZXqdkLK6ze""","text:""I had an idea for a kids snack. I think it came out pretty good. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8557d""}",Tweet_id:1235720700415090688,"created_at:""Fri Mar 06 00:15:48 +0000 2020""","rawtext:""@gen_jackkeane Now you can join the ranks of Rush Limbaugh #sad""","text:""Now you can join the ranks of Rush Limbaugh ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85580""}",Tweet_id:1235721088358744064,"created_at:""Fri Mar 06 00:17:20 +0000 2020""","rawtext:""I know you shouldn__ let your work effect you", but this little girl honestly made me sad today! I honestly feel depressed tonight," and all my energy is zapped! #TeacherLife #TeacherProblems #Sad __""","text:""I know you should not let your work effect you", but this little girl honestly made me sad today! I honestly feel depressed tonight," and all my energy is zapped! ""}",,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85582""}",Tweet_id:1235723912396275714,"created_at:""Fri Mar 06 00:28:34 +0000 2020""","rawtext:""Today will never come https://t.co/a8QwRL7UPJ a https://t.co/NDHOOEphbb a friend.Encourage someone.Take time to care.\n #amazing https://t.co/uM4UNMrBvu""","text:""Today will never come a a friend.Encourage someone.Take time to care. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85581""}",Tweet_id:1235723818141917184,"created_at:""Fri Mar 06 00:28:11 +0000 2020""","rawtext:""@RealMattCouch Don__ even know who this sorry excuse of a woman is! This does not represent what real women__ rights are about"," but then I come from a different and more enlightened era. I__ embarrassed and ashamed for her. #classless #embarrassment #sad""","text:""do not even know who this sorry excuse of a woman is! This does not represent what real women__ rights are about"," but then I come from a different and more enlightened era. I am embarrassed and ashamed for her. ""}",,,,,,
